Geography,Total
1000000US240010001002096,0
1000000US240010001002097,119
1000000US240010001002098,0
1000000US240010001002099,0
1000000US240010001002100,0
1000000US240010001002101,0
1000000US240010001002102,0
1000000US240010001002103,0
1000000US240010001002104,2
1000000US240010001002105,0
1000000US240010001002106,0
1000000US240010001002107,1
1000000US240010001002108,0
1000000US240010001002109,0
1000000US240010001002110,3
1000000US240010001002111,4
1000000US240010001002112,0
1000000US240010001002113,20
1000000US240010001002114,2
1000000US240010001002115,0
1000000US240010001002116,0
1000000US240010001002117,0
1000000US240010001002118,0
1000000US240010001002119,0
1000000US240010001002120,0
1000000US240010001002121,6
1000000US240010001002122,2
1000000US240010001002123,0
1000000US240010001002124,0
1000000US240010001002125,0
1000000US240010001002126,0
1000000US240010001002127,0
1000000US240010001002128,0
1000000US240010001002129,0
1000000US240010001002130,2
1000000US240010001002131,3
1000000US240010001002132,0
1000000US240010001002133,0
1000000US240010001002134,0
1000000US240010001002135,0
1000000US240010001002136,75
1000000US240010001002137,0
1000000US240010001002138,3
1000000US240010001002139,9
1000000US240010001002140,1
1000000US240010001002141,13
1000000US240010001002142,0
1000000US240010001002143,0
1000000US240010001002144,2
1000000US240010001002145,41
1000000US240010001002146,0
1000000US240010001002147,2
1000000US240010001002148,19
1000000US240010001002149,0
1000000US240010001002150,0
1000000US240010001002151,13
1000000US240010001002152,0
1000000US240010001002153,0
1000000US240010001002154,28
1000000US240010001002155,0
1000000US240010001002156,10
1000000US240010001002157,0
1000000US240010001002158,4
1000000US240010001002159,0
1000000US240010001002160,1
1000000US240010001002161,0
1000000US240010001002162,0
1000000US240010001002163,0
1000000US240010001002164,0
1000000US240010001002165,0
1000000US240010001002166,0
1000000US240010001002167,1
1000000US240010001002168,0
1000000US240010001002169,3
1000000US240010001002170,0
1000000US240010001002171,0
1000000US240010001002172,3
1000000US240010001002173,0
1000000US240010001002174,0
1000000US240010001002175,0
1000000US240010001002176,0
1000000US240010001002177,24
1000000US240010001002178,0
1000000US240010001002179,2
1000000US240010001002180,0
