Geography,Total
1000000US100010402012021,24
1000000US100010402012022,36
1000000US100010402012023,29
1000000US100010402012024,27
1000000US100010402012025,15
1000000US100010402012026,5
1000000US100010402012027,17
1000000US100010402012028,20
1000000US100010402012029,45
1000000US100010402012030,6
1000000US100010402012031,5
1000000US100010402012032,11
1000000US100010402012033,29
1000000US100010402012034,28
1000000US100010402012035,15
1000000US100010402012036,6
1000000US100010402012037,13
1000000US100010402012038,25
1000000US100010402012039,67
1000000US100010402012040,0
1000000US100010402012041,37
1000000US100010402012042,17
1000000US100010402012043,22
1000000US100010402012044,67
1000000US100010402012045,3
1000000US100010402012046,0
1000000US100010402012047,0
1000000US100010402012048,7
1000000US100010402012049,25
1000000US100010402012050,21
1000000US100010402012051,20
1000000US100010402012052,29
1000000US100010402012053,30
1000000US100010402012054,0
1000000US100010402012055,7
1000000US100010402012056,0
1000000US100010402012057,0
1000000US100010402012058,0
1000000US100010402021000,2
1000000US100010402021001,74
1000000US100010402021002,9
1000000US100010402021003,5
1000000US100010402021004,24
1000000US100010402021005,2
1000000US100010402021006,5
1000000US100010402021007,4
1000000US100010402021008,20
1000000US100010402021009,30
1000000US100010402021010,48
1000000US100010402021011,36
1000000US100010402021012,23
1000000US100010402021013,13
1000000US100010402021014,13
1000000US100010402021015,29
1000000US100010402021016,24
1000000US100010402021017,10
1000000US100010402021018,15
1000000US100010402021019,25
1000000US100010402021020,24
1000000US100010402021021,22
1000000US100010402021022,18
1000000US100010402021023,10
1000000US100010402021024,6
1000000US100010402021025,10
1000000US100010402021026,19
1000000US100010402021027,27
1000000US100010402021028,23
1000000US100010402021029,23
1000000US100010402021030,148
1000000US100010402021031,1
1000000US100010402021032,9
1000000US100010402021033,17
1000000US100010402021034,13
1000000US100010402021035,35
1000000US100010402021036,10
1000000US100010402021037,2
1000000US100010402021038,5
1000000US100010402021039,29
1000000US100010402021040,7
1000000US100010402021041,12
1000000US100010402021042,0
1000000US100010402021043,6
1000000US100010402021044,34
1000000US100010402021045,26
1000000US100010402021046,0
1000000US100010402021047,0
1000000US100010402021048,203
1000000US100010402021049,0
1000000US100010402021050,0
1000000US100010402021051,5
1000000US100010402021052,0
1000000US100010402021053,0
1000000US100010402021054,20
1000000US100010402021055,29
1000000US100010402021056,130
1000000US100010402021057,30
1000000US100010402021058,65
1000000US100010402021059,0
1000000US100010402021060,0
1000000US100010402021061,2
1000000US100010402021062,7
1000000US100010402021063,17
1000000US100010402021064,12
1000000US100010402021065,2
1000000US100010402021066,8
1000000US100010402021067,18
1000000US100010402021068,6
1000000US100010402021069,0
1000000US100010402021070,24
1000000US100010402021071,0
1000000US100010402021072,15
1000000US100010402021073,0
1000000US100010402021074,2
1000000US100010402021075,13
1000000US100010402021076,5
1000000US100010402021077,21
1000000US100010402021078,23
1000000US100010402021079,19
1000000US100010402021080,26
1000000US100010402021081,12
1000000US100010402021082,31
1000000US100010402021083,46
1000000US100010402021084,0
1000000US100010402021085,6
1000000US100010402021086,26
1000000US100010402021087,16
1000000US100010402021088,1
1000000US100010402021089,0
1000000US100010402021090,0
1000000US100010402021091,155
1000000US100010402021092,24
1000000US100010402021093,27
1000000US100010402021094,15
1000000US100010402021095,23
1000000US100010402021096,2
1000000US100010402021097,21
1000000US100010402021098,15
1000000US100010402021099,0
1000000US100010402021100,1
1000000US100010402021101,72
1000000US100010402021102,40
1000000US100010402021103,0
1000000US100010402021104,8
1000000US100010402021105,0
1000000US100010402021106,35
1000000US100010402021107,32
1000000US100010402021108,168
1000000US100010402021109,13
1000000US100010402021110,0
1000000US100010402021111,15
1000000US100010402021112,0
1000000US100010402021113,144
1000000US100010402021114,0
1000000US100010402021115,4
1000000US100010402021116,14
1000000US100010402021117,1
1000000US100010402021118,0
1000000US100010402021119,10
1000000US100010402021120,50
1000000US100010402021121,3
1000000US100010402021122,6
1000000US100010402021123,13
1000000US100010402021124,12
1000000US100010402021125,17
1000000US100010402021126,20
1000000US100010402021127,8
1000000US100010402021128,0
1000000US100010402021129,53
1000000US100010402021130,10
1000000US100010402021131,32
1000000US100010402021132,19
1000000US100010402021133,88
1000000US100010402021134,35
1000000US100010402021135,10
1000000US100010402021136,12
1000000US100010402021137,22
1000000US100010402021138,4
1000000US100010402021139,16
1000000US100010402021140,6
1000000US100010402021141,0
1000000US100010402021142,0
1000000US100010402021143,5
1000000US100010402021144,5
1000000US100010402021145,9
1000000US100010402021146,0
1000000US100010402021147,3
1000000US100010402021148,0
1000000US100010402021149,4
1000000US100010402021150,38
1000000US100010402021151,19
1000000US100010402021152,8
1000000US100010402021153,17
1000000US100010402021154,26
1000000US100010402021155,8
1000000US100010402021156,4
1000000US100010402021157,38
1000000US100010402021158,23
1000000US100010402021159,11
1000000US100010402021160,0
1000000US100010402021161,15
1000000US100010402021162,8
1000000US100010402021163,6
1000000US100010402021164,0
1000000US100010402021165,8
1000000US100010402021166,3
1000000US100010402021167,3
1000000US100010402021168,7
1000000US100010402021169,7
1000000US100010402021170,0
1000000US100010402021171,2
1000000US100010402021172,22
1000000US100010402021173,10
1000000US100010402021174,23
1000000US100010402021175,0
1000000US100010402022000,2
1000000US100010402022001,0
1000000US100010402022002,29
1000000US100010402022003,48
1000000US100010402022004,110
1000000US100010402022005,30
1000000US100010402022006,46
1000000US100010402022007,0
1000000US100010402022008,5
1000000US100010402022009,0
1000000US100010402022010,37
1000000US100010402022011,12
1000000US100010402022012,0
1000000US100010402022013,9
1000000US100010402022014,16
1000000US100010402022015,0
1000000US100010402022016,0
1000000US100010402022017,18
1000000US100010402022018,158
1000000US100010402022019,103
1000000US100010402022020,24
1000000US100010402022021,92
1000000US100010402022022,55
1000000US100010402022023,0
1000000US100010402022024,12
1000000US100010402022025,2
1000000US100010402022026,22
1000000US100010402022027,116
1000000US100010402022028,5
1000000US100010402022029,23
1000000US100010402022030,20
1000000US100010402022031,38
1000000US100010402022032,49
1000000US100010402022033,7
1000000US100010402022034,41
1000000US100010402022035,0
1000000US100010402022036,44
1000000US100010402022037,0
1000000US100010402022038,0
1000000US100010402022039,0
1000000US100010402022040,0
1000000US100010402022041,70
1000000US100010402022042,0
1000000US100010402022043,0
1000000US100010402022044,0
1000000US100010402022045,31
1000000US100010402022046,0
1000000US100010402022047,45
1000000US100010402022048,0
1000000US100010402022049,12
1000000US100010402022050,0
1000000US100010402022051,20
1000000US100010402022052,422
1000000US100010402022053,9
1000000US100010402022054,0
1000000US100010402022055,0
1000000US100010402022056,23
1000000US100010402022057,21
1000000US100010402022058,9
1000000US100010402022059,0
1000000US100010402022060,133
1000000US100010402022061,4
1000000US100010402022062,21
1000000US100010402022063,2
1000000US100010402022064,0
1000000US100010402022065,16
1000000US100010402022066,18
1000000US100010402022067,14
1000000US100010402022068,5
1000000US100010402022069,0
1000000US100010402022070,13
1000000US100010402022071,13
1000000US100010402022072,2
1000000US100010402022073,0
1000000US100010402022074,0
1000000US100010402022075,1
1000000US100010402022076,23
1000000US100010402022077,1
1000000US100010402022078,515
1000000US100010402022079,0
1000000US100010402022080,0
1000000US100010402022081,2
1000000US100010402022082,2
1000000US100010402022083,26
1000000US100010402022084,0
1000000US100010402022085,74
1000000US100010402022086,5
1000000US100010402022087,25
1000000US100010402022088,52
1000000US100010402022089,8
1000000US100010402022090,9
1000000US100010402022091,49
1000000US100010402022092,0
1000000US100010402022093,0
1000000US100010402022094,43
1000000US100010402022095,60
1000000US100010402022096,20
1000000US100010402022097,0
1000000US100010402022098,26
1000000US100010402022099,15
1000000US100010402022100,53
1000000US100010402022101,0
1000000US100010402022102,0
1000000US100010402022103,0
1000000US100010402022104,0
1000000US100010402022105,0
1000000US100010402022106,6
1000000US100010402022107,34
1000000US100010402022108,0
1000000US100010402022109,0
1000000US100010402022110,0
1000000US100010402022111,0
1000000US100010402022112,0
1000000US100010402022113,0
1000000US100010402022114,0
1000000US100010402022115,0
1000000US100010402022116,0
1000000US100010402022117,5
1000000US100010402022118,11
1000000US100010402022119,0
1000000US100010402022120,2
1000000US100010402022121,114
1000000US100010402022122,0
1000000US100010402022123,12
1000000US100010402022124,0
1000000US100010402022125,68
1000000US100010402022126,71
1000000US100010402022127,78
1000000US100010402022128,0
1000000US100010402022129,24
1000000US100010402022130,62
1000000US100010402022131,2
1000000US100010402022132,2
1000000US100010402022133,6
1000000US100010402022134,3
1000000US100010402022135,0
1000000US100010402022136,8
1000000US100010402022137,0
1000000US100010402022138,0
1000000US100010402022139,8
1000000US100010402022140,2
1000000US100010402022141,2
1000000US100010402022142,9
1000000US100010402022143,0
1000000US100010402022144,19
1000000US100010402022145,101
1000000US100010402022146,24
1000000US100010402022147,0
1000000US100010402022148,0
1000000US100010402022149,0
1000000US100010402022150,0
1000000US100010402022151,4
1000000US100010402022152,0
1000000US100010402022153,0
1000000US100010402022154,0
1000000US100010402022155,0
1000000US100010402022156,0
1000000US100010402022157,0
1000000US100010402022158,10
1000000US100010402022159,10
1000000US100010402022160,0
1000000US100010402022161,14
1000000US100010402022162,0
1000000US100010402022163,2
1000000US100010402022164,0
1000000US100010402022165,0
1000000US100010402022166,0
1000000US100010402022167,0
