Geography,Total
1000000US230010105001000,0
1000000US230010105001001,0
1000000US230010105001002,40
1000000US230010105001003,28
1000000US230010105001004,7
1000000US230010105001005,43
1000000US230010105001006,0
1000000US230010105001007,26
1000000US230010105001008,0
1000000US230010105001009,13
1000000US230010105001010,0
1000000US230010105001011,28
1000000US230010105001012,37
1000000US230010105001013,59
1000000US230010105001014,17
1000000US230010105001015,18
1000000US230010105001016,66
1000000US230010105001017,44
1000000US230010105001018,22
1000000US230010105001019,11
1000000US230010105001020,30
1000000US230010105001021,32
1000000US230010105001022,43
1000000US230010105001023,30
1000000US230010105001024,50
1000000US230010105001025,16
1000000US230010105001026,9
1000000US230010105001027,0
1000000US230010105002000,0
1000000US230010105002001,125
1000000US230010105002002,0
1000000US230010105002003,0
1000000US230010105002004,0
1000000US230010105002005,0
1000000US230010105002006,0
1000000US230010105002007,149
1000000US230010105002008,72
1000000US230010105002009,3
1000000US230010105002010,38
1000000US230010105002011,44
1000000US230010105002012,7
1000000US230010105002013,23
1000000US230010105002014,20
1000000US230010105002015,11
1000000US230010105002016,0
1000000US230010105002017,15
1000000US230010105002018,7
1000000US230010105002019,15
1000000US230010105002020,20
1000000US230010105002021,54
1000000US230010105002022,18
1000000US230010105002023,44
1000000US230010105002024,34
1000000US230010105002025,18
1000000US230010105002026,15
1000000US230010105002027,19
1000000US230010105002028,47
1000000US230010105002029,36
1000000US230010105002030,16
1000000US230010105002031,16
1000000US230010105002032,19
1000000US230010106001000,0
1000000US230010106001001,0
1000000US230010106001002,16
1000000US230010106001003,27
1000000US230010106001004,318
1000000US230010106001005,36
1000000US230010106001006,35
1000000US230010106001007,25
1000000US230010106001008,61
1000000US230010106001009,35
1000000US230010106001010,65
1000000US230010106001011,40
1000000US230010106001012,55
1000000US230010106001013,47
1000000US230010106001014,11
1000000US230010106001015,11
1000000US230010106001016,16
1000000US230010106002000,36
1000000US230010106002001,282
1000000US230010106002002,23
1000000US230010106002003,30
1000000US230010106002004,16
