Geography,Total
1000000US460039736002023,11
1000000US460039736002024,8
1000000US460039736002025,20
1000000US460039736002026,1
1000000US460039736002027,9
1000000US460039736002028,10
1000000US460039736002029,13
1000000US460039736002030,17
1000000US460039736002031,17
1000000US460039736002032,28
1000000US460039736002033,7
1000000US460039736002034,0
1000000US460039736002035,7
1000000US460039736002036,4
1000000US460039736002037,6
1000000US460039736002038,10
1000000US460039736002039,12
1000000US460039736002040,9
1000000US460039736002041,13
1000000US460039736002042,4
1000000US460039736002043,6
1000000US460039736002044,9
1000000US460039736002045,13
1000000US460039736002046,4
1000000US460039736002047,4
1000000US460039736002048,5
1000000US460039736002049,0
1000000US460039736002050,13
1000000US460039736002051,11
1000000US460039736002052,6
1000000US460039736002053,0
1000000US460039736002054,12
1000000US460039736002055,0
1000000US460039736002056,2
1000000US460039736002057,1
1000000US460039736002058,9
1000000US460039736002059,0
1000000US460039736002060,3
1000000US460039736002061,0
1000000US460039736002062,2
1000000US460039736002063,2
1000000US460039736002064,0
1000000US460039736002065,0
1000000US460039736002066,0
1000000US460039736002067,0
1000000US460039736002068,0
1000000US460039736002069,3
1000000US460039736002070,0
1000000US460039736002071,0
1000000US460039736002072,2
1000000US460039736002073,0
1000000US460039736002074,0
1000000US460039736002075,0
1000000US460039736002076,0
1000000US460039736002077,4
1000000US460039736002078,10
1000000US460039736002079,6
1000000US460039736002080,7
1000000US460039736002081,4
1000000US460039736002082,11
1000000US460039736002083,0
1000000US460039736002084,0
1000000US460039736002085,0
1000000US460039736002086,13
1000000US460039736002087,11
1000000US460039736002088,10
1000000US460039736002089,4
1000000US460039736002090,13
1000000US460039736002091,4
1000000US460039736002092,4
1000000US460039736002093,0
1000000US460039736002094,1
1000000US460039736002095,3
1000000US460039736002096,6
1000000US460039736002097,9
1000000US460039736002098,15
1000000US460039736002099,3
1000000US460039736002100,4
1000000US460039736002101,11
1000000US460039736002102,4
1000000US460039736002103,12
1000000US460039736002104,5
1000000US460039736002105,3
1000000US460039736002106,5
1000000US460039736002107,0
1000000US460039736002108,0
1000000US460039736002109,0
1000000US460039736002110,0
1000000US460039736002111,5
1000000US460039736002112,0
1000000US460039736002113,0
1000000US460039736002114,1
1000000US460039736002115,4
1000000US460039736002116,4
