GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
470653516,0,0,0,1303,362,924
470653520,0,0,0,3149,796,2325
470653522,0,0,0,18,11,7
470653524,0,0,0,370,183,187
470653528,0,0,0,3190,820,2348
470653532,0,0,0,2,2,0
470653533,0,0,0,1803,648,1137
470653536,0,0,0,2156,722,1412
470653540,0,0,0,2444,829,1594
470653544,0,0,0,4080,1151,2872
470653548,0,0,0,2405,791,1602
470653552,0,0,0,551,186,357
470653553,0,0,0,224,58,162
470653556,0,0,0,310,63,246
470653560,0,0,0,1900,568,1307
470653564,0,0,0,1316,393,904
470653568,0,0,0,1353,362,985
470653569,0,0,0,238,78,159
470653572,0,0,0,2184,610,1545
470653576,0,0,0,1012,271,731
470653580,0,0,0,2338,751,1568
470653582,0,0,0,1574,398,1157
470653584,0,0,0,1639,901,719
470653588,0,0,0,1552,765,772
470653589,0,0,0,9,9,0
470653592,0,0,0,2049,809,1211
470653595,0,0,0,0,0,0
470653600,0,0,0,1359,362,975
470653604,0,0,0,2322,878,1416
470653608,0,0,0,3027,1089,1912
470653612,0,0,0,3305,1124,2137
470653614,0,0,0,610,174,426
470653616,0,0,0,2103,626,1452
470653618,0,0,0,8,0,7
470653619,0,0,0,2,0,2
470653620,0,0,0,217,89,128
470653622,0,0,0,666,192,469
470653624,0,0,0,1442,550,875
470653629,0,0,0,231,74,154
470653630,0,0,0,15,7,8
470653631,0,0,0,2,2,0
470653632,0,0,0,3190,957,2194
470653636,0,0,0,4224,1160,3005
470653637,0,0,0,1067,458,591
470653638,0,0,0,177,94,79
470653640,0,0,0,2290,706,1573
470653641,0,0,0,1655,487,1158
470673648,0,0,0,428,130,281
470673652,0,0,0,346,63,278
470673656,0,0,0,267,67,197
470673660,0,0,0,276,73,196
470673664,0,0,0,299,76,217
470673668,0,0,0,239,83,154
470673672,0,0,0,386,112,265
470693680,0,0,0,1490,1012,464
470693684,0,0,0,898,731,166
470693688,0,0,0,721,351,362
470693692,0,0,0,368,74,291
470693700,0,0,0,1265,316,931
470693704,0,0,0,652,424,223
470693708,0,0,0,462,111,347
470693710,0,0,0,275,58,215
470693712,0,0,0,370,133,232
470693716,0,0,0,412,82,327
470693720,0,0,0,714,317,395
470693724,0,0,0,2506,1464,1023
470693728,0,0,0,1104,846,249
470713736,0,0,0,468,149,311
470713744,0,0,0,910,289,607
470713752,0,0,0,692,219,462
470713756,0,0,0,480,96,380
470713760,0,0,0,807,194,597
470713764,0,0,0,809,219,576
470713780,0,0,0,611,153,441
470713784,0,0,0,588,135,448
470713788,0,0,0,1301,384,902
470713796,0,0,0,197,31,159
470713800,0,0,0,572,139,423
470713804,0,0,0,351,71,275
470713808,0,0,0,391,163,221
470713812,0,0,0,207,91,111
470713816,0,0,0,360,125,230
470713820,0,0,0,421,116,301
470713824,0,0,0,440,94,338
470713828,0,0,0,430,126,295
470733844,0,0,0,544,117,411
470733849,0,0,0,1207,367,831
470733852,0,0,0,753,214,525
470733856,0,0,0,1577,398,1143
470733860,0,0,0,1001,301,681
470733864,0,0,0,777,155,615
470733868,0,0,0,2962,847,2061
470733872,0,0,0,273,106,164
470733876,0,0,0,262,85,173
470733880,0,0,0,327,116,201
470733884,0,0,0,649,222,419
470733888,0,0,0,957,290,655
470733892,0,0,0,2388,620,1736
470733896,0,0,0,682,229,447
470733897,0,0,0,660,139,508
470733900,0,0,0,941,261,657
470733904,0,0,0,1218,335,860
470733908,0,0,0,909,231,660
470733912,0,0,0,1670,488,1153
470733916,0,0,0,134,52,79
470733920,0,0,0,783,236,539
470733924,0,0,0,366,121,238
470753936,0,0,0,480,121,356
470753940,0,0,0,797,530,259
470753948,0,0,0,648,607,38
470753954,0,0,0,500,289,208
470753956,0,0,0,629,486,142
470753960,0,0,0,962,526,426
470753964,0,0,0,361,248,109
470753968,0,0,0,259,86,168
470753972,0,0,0,409,187,220
470753974,0,0,0,415,346,67
470753983,0,0,0,961,465,493
470753984,0,0,0,306,209,91
470753988,0,0,0,533,380,151
470753992,0,0,0,456,187,263
470753996,0,0,0,405,226,174
470774004,0,0,0,795,259,529
470774008,0,0,0,766,280,477
470774016,0,0,0,711,131,571
470774020,0,0,0,109,13,92
470774024,0,0,0,1303,456,827
470774028,0,0,0,1515,526,971
470774032,0,0,0,265,32,229
470774036,0,0,0,1846,521,1306
470774044,0,0,0,183,37,143
470774052,0,0,0,574,224,344
470774056,0,0,0,482,93,380
470774060,0,0,0,378,49,318
470774064,0,0,0,382,73,306
470774072,0,0,0,406,94,310
470774076,0,0,0,1119,233,866
470794088,0,0,0,711,188,517
470794092,0,0,0,1218,710,496
470794096,0,0,0,826,277,531
470794100,0,0,0,985,549,425
470794104,0,0,0,1341,432,885
470794108,0,0,0,1463,528,914
470794112,0,0,0,703,244,448
470794116,0,0,0,1330,444,866
470794124,0,0,0,542,259,271
470794128,0,0,0,1077,378,673
470794132,0,0,0,530,171,351
470794136,0,0,0,1344,376,955
470794140,0,0,0,1475,597,850
470814147,0,0,0,318,157,149
470814148,0,0,0,483,179,295
470814152,0,0,0,303,130,162
470814153,0,0,0,176,63,105
470814156,0,0,0,500,212,281
470814157,0,0,0,91,42,45
470814160,0,0,0,115,47,67
470814164,0,0,0,192,82,107
470814168,0,0,0,409,168,236
470814172,0,0,0,1037,443,575
470814176,0,0,0,1245,424,804
470814181,0,0,0,269,113,152
470814184,0,0,0,954,410,532
470814188,0,0,0,424,208,215
470814192,0,0,0,256,144,106
470814194,0,0,0,919,419,486
470814195,0,0,0,451,178,263
470814200,0,0,0,356,144,204
470834208,0,0,0,446,269,170
470834212,0,0,0,367,195,159
470834216,0,0,0,583,275,296
470834220,0,0,0,508,252,250
470834224,0,0,0,495,255,230
470834228,0,0,0,468,218,240
470834232,0,0,0,487,214,263
470854240,0,0,0,305,154,143
470854244,0,0,0,800,374,413
470854256,0,0,0,1204,588,591
470854260,0,0,0,913,511,379
470854264,0,0,0,1173,553,589
470854276,0,0,0,695,323,356
470854284,0,0,0,256,118,134
470854292,0,0,0,1081,520,538
470854304,0,0,0,1153,459,675
470874310,0,0,0,370,207,152
470874311,0,0,0,174,109,63
470874312,0,0,0,168,105,62
470874318,0,0,0,305,177,124
470874322,0,0,0,295,147,133
470874326,0,0,0,375,201,164
470874330,0,0,0,405,175,219
470874334,0,0,0,241,90,141
470874338,0,0,0,254,121,130
470874342,0,0,0,328,97,229
470874346,0,0,0,340,160,172
470874350,0,0,0,250,116,133
470874354,0,0,0,227,126,97
470874358,0,0,0,211,106,101
470874362,0,0,0,222,107,113
470874366,0,0,0,145,76,67
470874370,0,0,0,191,104,85
470894400,0,0,0,1039,287,735
470894404,0,0,0,1430,553,857
470894408,0,0,0,2378,678,1674
470894412,0,0,0,1262,412,814
470894416,0,0,0,2094,567,1505
470894420,0,0,0,1696,452,1220
470894422,0,0,0,812,226,576
470894424,0,0,0,2115,550,1533
470894428,0,0,0,1521,471,1029
470894432,0,0,0,1658,376,1259
470894436,0,0,0,2527,606,1890
470914444,0,0,0,702,220,458
470914448,0,0,0,634,207,410
470914452,0,0,0,428,116,306
470914454,0,0,0,448,137,309
470914456,0,0,0,531,165,353
470914460,0,0,0,454,132,315
470914464,0,0,0,870,236,621
470914468,0,0,0,538,143,377
470914472,0,0,0,533,130,394
470914476,0,0,0,919,210,698
470914484,0,0,0,475,129,336
470914488,0,0,0,59,12,44
470934492,0,0,0,1069,787,263
470934496,0,0,0,592,530,52
470934500,0,0,0,2065,1296,720
470934504,0,0,0,978,948,26
470934508,0,0,0,1677,1428,241
470934512,0,0,0,724,695,24
470934516,0,0,0,666,644,16
470934520,0,0,0,1066,895,150
470934528,0,0,0,653,491,157
470934540,0,0,0,1009,842,155
470934544,0,0,0,1072,729,312
470934552,0,0,0,1292,664,604
470934556,0,0,0,1860,975,844
470934560,0,0,0,1007,509,471
470934568,0,0,0,1024,618,388
470934572,0,0,0,485,313,163
470934576,0,0,0,1693,712,945
470934580,0,0,0,2073,835,1204
470934584,0,0,0,1180,473,684
470934592,0,0,0,389,192,193
470934596,0,0,0,1375,551,802
470934600,0,0,0,1593,760,794
470934604,0,0,0,1746,696,1025
470934608,0,0,0,1479,677,784
470934612,0,0,0,2335,1024,1269
470934616,0,0,0,2131,902,1195
470934620,0,0,0,2868,1214,1589
470934624,0,0,0,1226,651,548
470934628,0,0,0,2657,966,1641
470934632,0,0,0,1797,951,802
470934636,0,0,0,310,159,146
470934640,0,0,0,95,55,39
470934644,0,0,0,2445,1128,1286
470934648,0,0,0,4175,1918,2191
470934652,0,0,0,1388,822,536
470934656,0,0,0,571,407,144
470934660,0,0,0,355,174,178
470934664,0,0,0,2283,708,1552
470934668,0,0,0,4429,1616,2757
470934676,0,0,0,5839,1918,3813
470934680,0,0,0,6050,2325,3688
470934684,0,0,0,3038,1139,1864
470934686,0,0,0,6510,1977,4452
470934688,0,0,0,1581,738,783
470934692,0,0,0,8578,2568,5885
470934694,0,0,0,1177,331,829
470934696,0,0,0,6825,1986,4766
470934700,0,0,0,5673,1702,3904
470934704,0,0,0,1525,387,1120
470934705,0,0,0,268,64,200
470934708,0,0,0,7218,2254,4864
470934712,0,0,0,4623,1172,3392
470934713,0,0,0,1250,278,961
470934716,0,0,0,2632,798,1797
470934720,0,0,0,5109,1302,3733
470934724,0,0,0,1116,301,793
470934728,0,0,0,2133,482,1627
470934732,0,0,0,1738,453,1268
470934733,0,0,0,265,63,193
470934734,0,0,0,878,181,687
470934736,0,0,0,1215,688,509
470934740,0,0,0,1236,594,625
470934744,0,0,0,1400,628,751
470934748,0,0,0,1069,468,579
470934752,0,0,0,1521,585,909
470934756,0,0,0,1981,852,1094
470934760,0,0,0,1980,546,1414
470934764,0,0,0,4110,1011,3052
470934768,0,0,0,6250,1511,4661
470934772,0,0,0,1388,355,1016
470934776,0,0,0,1044,256,769
470934780,0,0,0,844,236,594
470934784,0,0,0,1278,513,744
470934788,0,0,0,1517,357,1120
470934792,0,0,0,3874,895,2920
470934796,0,0,0,398,87,303
470934800,0,0,0,83,66,17
470934804,0,0,0,698,232,460
470934808,0,0,0,2483,773,1674
470934812,0,0,0,592,126,455
470934816,0,0,0,1366,413,925
470934820,0,0,0,1309,373,924
470934824,0,0,0,911,217,673
470934828,0,0,0,1287,703,557
470934837,0,0,0,321,104,211
470934838,0,0,0,2620,1435,1127
470934844,0,0,0,1271,525,718
470934848,0,0,0,609,266,323
470934852,0,0,0,792,304,468
470934856,0,0,0,2801,804,1956
470934860,0,0,0,828,148,662
470934864,0,0,0,1761,468,1263
470934872,0,0,0,2604,965,1603
470934876,0,0,0,787,337,430
470954888,0,0,0,651,316,325
470954892,0,0,0,736,338,376
470954896,0,0,0,754,324,426
470954904,0,0,0,97,46,48
470974912,0,0,0,154,30,122
470974920,0,0,0,743,162,576
470974932,0,0,0,759,409,339
470974936,0,0,0,101,37,62
470974944,0,0,0,492,134,355
470974948,0,0,0,425,97,323
470974952,0,0,0,432,250,180
470974956,0,0,0,321,91,226
470974960,0,0,0,298,138,159
470974964,0,0,0,214,71,142
470974967,0,0,0,1286,531,736
470974976,0,0,0,698,516,174
470974980,0,0,0,286,69,215
470975004,0,0,0,534,225,305
470975008,0,0,0,1362,570,782
470975012,0,0,0,1233,992,237
470995016,0,0,0,319,120,195
470995018,0,0,0,446,181,255
470995020,0,0,0,484,210,262
470995022,0,0,0,477,226,240
470995032,0,0,0,936,289,634
470995033,0,0,0,229,84,140
470995034,0,0,0,584,218,356
470995040,0,0,0,806,209,585
470995041,0,0,0,180,34,145
470995044,0,0,0,497,146,338
470995050,0,0,0,621,183,427
470995052,0,0,0,295,86,199
470995064,0,0,0,337,110,224
470995068,0,0,0,852,267,572
470995070,0,0,0,176,44,130
470995072,0,0,0,612,143,457
470995080,0,0,0,980,385,574
470995090,0,0,0,1035,270,755
470995092,0,0,0,390,118,267
470995100,0,0,0,796,280,500
470995102,0,0,0,379,80,293
470995104,0,0,0,1115,390,695
470995108,0,0,0,546,225,310
470995110,0,0,0,434,121,307
470995112,0,0,0,640,187,441
470995114,0,0,0,152,54,98
470995116,0,0,0,427,140,272
470995120,0,0,0,1093,285,790
470995132,0,0,0,182,76,105
471015144,0,0,0,685,322,349
471015148,0,0,0,561,188,369
471015160,0,0,0,607,208,388
471015168,0,0,0,537,163,361
471015176,0,0,0,594,187,396
471015184,0,0,0,485,186,291
471015188,0,0,0,553,195,347
471015191,0,0,0,407,182,222
471015192,0,0,0,405,173,228
471035200,0,0,0,766,478,281
471035204,0,0,0,1346,438,885
471035208,0,0,0,380,68,305
471035212,0,0,0,754,157,592
471035213,0,0,0,484,111,360
471035216,0,0,0,768,209,549
471035225,0,0,0,679,168,503
471035228,0,0,0,543,136,403
471035232,0,0,0,269,88,179
471035236,0,0,0,667,159,494
471035240,0,0,0,950,240,697
471035242,0,0,0,777,174,594
471035244,0,0,0,474,123,344
471035248,0,0,0,696,187,499
471035252,0,0,0,521,145,365
471035256,0,0,0,1056,193,847
471035260,0,0,0,295,80,210
471035264,0,0,0,430,107,314
471035268,0,0,0,834,342,475
471035276,0,0,0,441,92,335
471055284,0,0,0,1039,311,713
471055288,0,0,0,341,87,248
471055292,0,0,0,3672,898,2715
471055296,0,0,0,978,232,731
471055300,0,0,0,1116,278,820
471055304,0,0,0,2586,691,1861
471055312,0,0,0,696,217,461
471055316,0,0,0,2380,806,1515
471055324,0,0,0,1443,393,1036
471055328,0,0,0,1672,540,1102
471055332,0,0,0,279,50,226
471055334,0,0,0,3774,945,2814
471055336,0,0,0,874,233,630
471055338,0,0,0,1334,377,943
471075896,0,0,0,678,240,428
471075900,0,0,0,797,364,424
471075904,0,0,0,1547,441,1089
471075908,0,0,0,1409,532,855
471075912,0,0,0,717,144,562
471075920,0,0,0,954,214,729
471075928,0,0,0,1121,332,773
471075932,0,0,0,2312,610,1675
471075940,0,0,0,1851,542,1275
471075942,0,0,0,429,124,298
471075948,0,0,0,1487,418,1053
471075952,0,0,0,1100,269,820
471075956,0,0,0,1612,437,1155
471075960,0,0,0,563,222,324
471075964,0,0,0,2212,652,1529
471095972,0,0,0,688,226,451
471095984,0,0,0,176,36,139
471095992,0,0,0,398,107,283
471095996,0,0,0,390,95,281
471096000,0,0,0,273,152,118
471096004,0,0,0,375,130,238
471096008,0,0,0,356,82,269
471096012,0,0,0,366,73,289
471096016,0,0,0,1134,313,809
471096024,0,0,0,936,394,531
471096028,0,0,0,773,240,526
471096032,0,0,0,232,61,167
471096036,0,0,0,670,196,456
471096040,0,0,0,629,136,481
471096044,0,0,0,1446,450,977
471096048,0,0,0,390,118,265
471096052,0,0,0,1190,322,855
471115340,0,0,0,944,246,680
471115344,0,0,0,631,181,434
471115348,0,0,0,572,192,360
471115352,0,0,0,1226,346,852
471115356,0,0,0,337,83,249
471115360,0,0,0,904,280,606
471115364,0,0,0,435,132,294
471115368,0,0,0,793,182,602
471115372,0,0,0,420,81,327
471115392,0,0,0,1098,337,741
471135440,0,0,0,486,387,93
471135442,0,0,0,1443,1386,48
471135450,0,0,0,1516,1142,364
471135452,0,0,0,1208,417,783
471135454,0,0,0,2064,1000,1033
471135460,0,0,0,1573,804,757
471135462,0,0,0,479,93,381
471135470,0,0,0,1048,727,314
471135472,0,0,0,1137,672,461
471135476,0,0,0,1993,863,1118
471135480,0,0,0,1500,1461,35
471135482,0,0,0,1868,1798,67
471135490,0,0,0,1855,630,1198
471135492,0,0,0,766,212,548
471135494,0,0,0,443,86,353
471135496,0,0,0,1099,263,827
471135498,0,0,0,491,200,286
471135500,0,0,0,648,567,81
471135502,0,0,0,1130,517,592
471135504,0,0,0,762,634,128
471135506,0,0,0,358,132,220
471135510,0,0,0,579,171,405
471135512,0,0,0,1979,548,1418
471135514,0,0,0,798,134,652
471135516,0,0,0,652,241,408
471135520,0,0,0,2059,831,1216
471135522,0,0,0,3106,701,2384
471135524,0,0,0,3488,1193,2270
471135526,0,0,0,2211,713,1483
471135528,0,0,0,1063,456,601
471135530,0,0,0,366,75,282
471135532,0,0,0,2363,872,1463
471135534,0,0,0,1315,283,1021
471155580,0,0,0,1475,842,615
471155584,0,0,0,502,181,315
471155590,0,0,0,69,27,40
471155592,0,0,0,149,57,89
471155594,0,0,0,204,75,124
471155596,0,0,0,591,227,355
471155598,0,0,0,735,296,426
471155600,0,0,0,387,165,216
471155602,0,0,0,466,184,276
471155620,0,0,0,1732,692,1002
471155624,0,0,0,774,289,471
471155630,0,0,0,380,119,259
471155636,0,0,0,368,161,199
471155640,0,0,0,752,260,476
471155649,0,0,0,130,42,84
471155650,0,0,0,237,96,136
471155652,0,0,0,176,43,133
471155654,0,0,0,232,55,173
471155672,0,0,0,968,348,603
471155674,0,0,0,1110,347,754
471175700,0,0,0,1140,479,630
471175704,0,0,0,1121,403,693
471175708,0,0,0,1560,542,981
471175716,0,0,0,1674,542,1100
471175720,0,0,0,1075,347,704
471175724,0,0,0,1231,450,761
471175732,0,0,0,855,486,357
471175740,0,0,0,1128,512,600
471175752,0,0,0,1505,559,929
471195768,0,0,0,1514,709,783
471195769,0,0,0,1566,570,980
471195770,0,0,0,599,214,379
471195772,0,0,0,1061,327,710
471195780,0,0,0,2049,1687,349
471195792,0,0,0,1256,356,878
471195796,0,0,0,2382,962,1401
471195808,0,0,0,899,239,649
471195812,0,0,0,971,428,529
471195813,0,0,0,1282,397,878
471195824,0,0,0,1510,733,750
471195832,0,0,0,2489,1120,1338
471195840,0,0,0,3652,1379,2231
471195842,0,0,0,1708,399,1290
471195844,0,0,0,585,177,404
471195848,0,0,0,1098,375,710
471195849,0,0,0,1944,616,1301
471195852,0,0,0,591,219,359
471195864,0,0,0,968,289,668
471195868,0,0,0,4308,1412,2843
471195872,0,0,0,1335,450,858
471216060,0,0,0,901,316,569
471216064,0,0,0,527,193,321
471216068,0,0,0,668,218,441
471216072,0,0,0,696,199,486
471216076,0,0,0,661,226,426
471216080,0,0,0,784,220,554
471236088,0,0,0,2584,758,1791
471236092,0,0,0,504,119,379
471236096,0,0,0,2104,527,1548
471236100,0,0,0,728,148,568
471236108,0,0,0,778,223,547
471236112,0,0,0,1406,514,874
471236116,0,0,0,889,258,617
471236124,0,0,0,1862,684,1154
471236128,0,0,0,1196,373,813
471236129,0,0,0,1483,412,1054
471236132,0,0,0,1691,545,1113
471236136,0,0,0,588,165,413
471236140,0,0,0,964,327,613
471256150,0,0,0,4743,2126,2585
471256155,0,0,0,3535,1377,2120
471256160,0,0,0,2600,813,1762
471256162,0,0,0,2191,588,1581
471256165,0,0,0,1634,561,1048
471256166,0,0,0,1060,424,620
471256170,0,0,0,2312,1207,1068
471256175,0,0,0,916,337,564
471256180,0,0,0,1484,564,890
471256185,0,0,0,2287,606,1655
471256190,0,0,0,855,560,286
471256195,0,0,0,1845,944,885
471256200,0,0,0,1634,921,692
471256205,0,0,0,1894,844,1027
471256210,0,0,0,1891,1150,727
471256215,0,0,0,1957,1253,684
471256220,0,0,0,3828,1822,1958
471256225,0,0,0,1994,1033,943
471256228,0,0,0,3991,2305,1666
471256230,0,0,0,1925,1319,571
471256232,0,0,0,2095,1149,923
471256234,0,0,0,3050,1048,1959
471256236,0,0,0,4188,1389,2761
471256238,0,0,0,2609,1376,1200
471276244,0,0,0,606,173,420
471276248,0,0,0,535,224,296
471276252,0,0,0,566,163,390
471276256,0,0,0,600,154,436
471276260,0,0,0,645,167,468
471296268,0,0,0,251,79,168
471296276,0,0,0,948,281,651
471296280,0,0,0,369,103,256
471296282,0,0,0,149,57,89
471296284,0,0,0,241,61,179
471296286,0,0,0,678,186,477
471296296,0,0,0,714,191,504
471296300,0,0,0,380,108,264
471296304,0,0,0,787,147,626
471296308,0,0,0,410,195,208
471296312,0,0,0,704,179,513
471296316,0,0,0,1191,382,782
471316320,0,0,0,860,310,531
471316368,0,0,0,834,250,565
471316370,0,0,0,2423,819,1570
471316382,0,0,0,935,242,672
471316386,0,0,0,1050,303,731
471316388,0,0,0,1576,421,1135
471316390,0,0,0,1149,290,841
471316392,0,0,0,439,137,295
471316394,0,0,0,660,177,472
471316400,0,0,0,854,175,668
471316408,0,0,0,1321,447,858
471316412,0,0,0,1291,737,535
471336428,0,0,0,1714,825,856
471336438,0,0,0,681,303,355
471336440,0,0,0,364,200,162
471336442,0,0,0,441,146,282
471336448,0,0,0,291,129,155
471336450,0,0,0,225,100,121
471336452,0,0,0,667,220,428
471336454,0,0,0,275,93,176
471336458,0,0,0,1489,565,899
471336460,0,0,0,315,111,201
471336462,0,0,0,405,160,236
471336468,0,0,0,724,358,346
471336470,0,0,0,501,209,280
471356496,0,0,0,269,114,150
471356500,0,0,0,220,100,118
471356508,0,0,0,293,131,156
471356512,0,0,0,249,83,161
471356516,0,0,0,348,134,201
471356520,0,0,0,195,95,97
471356528,0,0,0,197,96,97
471356536,0,0,0,306,107,191
471356540,0,0,0,492,253,220
471356544,0,0,0,431,216,205
471376556,0,0,0,102,37,62
471376560,0,0,0,78,32,46
471376564,0,0,0,175,56,116
471376568,0,0,0,441,104,334
471376572,0,0,0,496,156,337
471376576,0,0,0,622,226,384
471376580,0,0,0,193,47,144
471376584,0,0,0,357,116,240
471376588,0,0,0,207,80,123
471396596,0,0,0,659,201,451
471396600,0,0,0,634,194,433
471396604,0,0,0,720,246,456
471396608,0,0,0,1021,349,655
471396612,0,0,0,207,62,133
471396616,0,0,0,154,60,88
471396620,0,0,0,336,124,206
471396624,0,0,0,845,253,576
471396628,0,0,0,544,170,370
471396632,0,0,0,626,221,396
471396640,0,0,0,755,244,503
471416648,0,0,0,1063,383,658
471416652,0,0,0,1261,503,736
471416656,0,0,0,793,175,606
471416660,0,0,0,1186,369,806
471416664,0,0,0,1251,417,794
471416672,0,0,0,1272,482,759
471416676,0,0,0,763,338,408
471416678,0,0,0,1109,388,701
471416680,0,0,0,840,306,520
471416684,0,0,0,1051,328,707
471416688,0,0,0,486,128,349
471416692,0,0,0,282,122,152
471416704,0,0,0,1286,520,746
471416714,0,0,0,815,289,509
471416720,0,0,0,1442,476,956
471416722,0,0,0,1264,456,786
471416724,0,0,0,539,143,393
471416738,0,0,0,1727,628,1078
471416741,0,0,0,1283,403,859
471416752,0,0,0,1093,440,625
471416755,0,0,0,1750,722,989
471416760,0,0,0,1017,318,690
471416772,0,0,0,997,451,534
471416776,0,0,0,1621,392,1195
471416780,0,0,0,1125,562,545
471436800,0,0,0,360,81,271
471436802,0,0,0,748,230,515
471436804,0,0,0,214,59,148
471436810,0,0,0,526,205,313
471436812,0,0,0,683,188,485
471436820,0,0,0,1207,290,899
471436830,0,0,0,741,171,559
471436832,0,0,0,563,132,426
471436840,0,0,0,917,280,618
471436850,0,0,0,829,285,526
471436862,0,0,0,1571,367,1188
471436870,0,0,0,776,166,598
471436874,0,0,0,806,210,590
471436878,0,0,0,688,112,566
471436882,0,0,0,477,131,340
471456860,0,0,0,1096,291,783
471456864,0,0,0,995,279,705
471456868,0,0,0,645,150,484
471456872,0,0,0,888,270,608
471456876,0,0,0,559,135,417
471456884,0,0,0,1033,261,759
471456888,0,0,0,516,178,328
471456892,0,0,0,1433,567,835
471456900,0,0,0,262,61,190
471456904,0,0,0,2421,641,1747
471456908,0,0,0,1817,584,1212
471456912,0,0,0,1292,349,925
471456913,0,0,0,410,91,310
471456916,0,0,0,528,151,356
471456920,0,0,0,368,110,249
471456924,0,0,0,1872,821,1027
471456928,0,0,0,339,100,234
471456932,0,0,0,1308,366,918
471456936,0,0,0,551,115,424
471456944,0,0,0,496,117,369
471456948,0,0,0,747,234,501
471456952,0,0,0,766,306,440
471456956,0,0,0,1706,670,1000
471456960,0,0,0,1228,377,837
471476972,0,0,0,753,230,509
471476976,0,0,0,1195,968,219
471476980,0,0,0,1945,838,1074
471476984,0,0,0,1049,308,724
471476988,0,0,0,2342,1048,1271
471476992,0,0,0,1871,481,1361
471476996,0,0,0,1426,463,944
471477000,0,0,0,891,300,581
471477004,0,0,0,2407,683,1687
471477008,0,0,0,596,184,404
471477012,0,0,0,1221,344,863
471477016,0,0,0,745,222,517
471477020,0,0,0,650,201,443
471477028,0,0,0,588,156,420
471477032,0,0,0,1566,445,1096
471477034,0,0,0,691,165,518
471477035,0,0,0,2498,741,1704
471477040,0,0,0,2309,833,1445
471477044,0,0,0,2871,708,2123
471497052,0,0,0,2811,796,1992
471497053,0,0,0,1292,490,789
471497054,0,0,0,3452,1075,2333
471497056,0,0,0,3496,1961,1487
471497060,0,0,0,2007,707,1272
471497061,0,0,0,1361,505,832
471497062,0,0,0,1057,359,684
471497064,0,0,0,1420,428,979
471497068,0,0,0,2557,906,1606
471497072,0,0,0,1807,1175,584
471497078,0,0,0,4124,1634,2456
471497080,0,0,0,817,395,396
471497084,0,0,0,916,312,590
471497086,0,0,0,1984,1327,623
471497088,0,0,0,4163,1546,2555
471497092,0,0,0,2044,901,1110
471497096,0,0,0,641,203,426
471497100,0,0,0,743,272,451
471497104,0,0,0,1330,326,985
471497106,0,0,0,505,122,373
471497108,0,0,0,1396,722,656
471497110,0,0,0,3349,1179,2130
471497112,0,0,0,3906,1802,2060
471497116,0,0,0,1629,517,1091
471497120,0,0,0,1217,345,854
471497128,0,0,0,2496,901,1561
471497132,0,0,0,5412,2262,3095
471497133,0,0,0,927,486,419
471497136,0,0,0,970,346,611
471497144,0,0,0,4018,2190,1774
471497148,0,0,0,2847,938,1875
471497149,0,0,0,2288,738,1514
471497150,0,0,0,2018,646,1334
471497152,0,0,0,1272,328,919
471497154,0,0,0,3675,2353,1290
471497156,0,0,0,2633,825,1780
471497158,0,0,0,1533,640,882
471497160,0,0,0,3161,1370,1736
471497164,0,0,0,3611,1334,2222
471497168,0,0,0,1526,577,929
471497172,0,0,0,2168,632,1516
471497174,0,0,0,143,76,64
471497176,0,0,0,2817,1144,1627
471497178,0,0,0,2544,921,1601
471497179,0,0,0,1102,376,712
471497180,0,0,0,937,261,664
471497182,0,0,0,163,53,109
471497184,0,0,0,3452,1058,2344
471517192,0,0,0,390,144,238
471517196,0,0,0,829,270,542
471517200,0,0,0,980,222,734
471517204,0,0,0,725,205,509
471517208,0,0,0,890,219,659
471517212,0,0,0,195,48,144
471517216,0,0,0,381,108,268
471517220,0,0,0,459,142,313
471517228,0,0,0,667,149,492
471517232,0,0,0,1267,213,1032
471537240,0,0,0,593,147,435
471537242,0,0,0,287,85,193
471537244,0,0,0,845,251,585
471537250,0,0,0,447,130,309
471537252,0,0,0,455,175,266
471537256,0,0,0,579,203,366
471537260,0,0,0,660,241,404
471537262,0,0,0,351,115,225
471537272,0,0,0,495,199,283
471537280,0,0,0,725,171,544
471557288,0,0,0,1533,380,1143
471557292,0,0,0,1009,287,708
471557296,0,0,0,1108,245,851
471557300,0,0,0,1590,367,1205
471557304,0,0,0,1883,472,1387
471557308,0,0,0,1114,275,824
471557312,0,0,0,3654,884,2729
471557316,0,0,0,2234,642,1572
471557320,0,0,0,1323,349,964
471557324,0,0,0,3585,773,2770
471557328,0,0,0,1297,325,953
471557330,0,0,0,937,254,671
471557332,0,0,0,2435,636,1771
471557336,0,0,0,1193,296,883
471557340,0,0,0,2865,682,2146
471557344,0,0,0,1890,500,1368
471557348,0,0,0,1029,260,757
471557352,0,0,0,311,81,226
471557356,0,0,0,2340,705,1580
471557360,0,0,0,611,191,414
471577384,0,0,0,2687,767,1905
471577386,0,0,0,1915,547,1357
471577392,0,0,0,1827,388,1408
471577396,0,0,0,2521,516,1987
471577400,0,0,0,2996,981,1982
471577404,0,0,0,2735,741,1970
471577408,0,0,0,2650,740,1884
471577409,0,0,0,1916,1398,509
471577410,0,0,0,2126,1551,564
471577416,0,0,0,1873,408,1450
471577417,0,0,0,1498,384,1105
