Geography, !!Total:
1000000US340010012002012,18
1000000US340010012002013,6
1000000US340010012002014,32
1000000US340010012002015,144
1000000US340010012002016,0
1000000US340010012002017,0
1000000US340010012002018,55
1000000US340010012002019,75
1000000US340010012002020,31
1000000US340010012002021,2
1000000US340010012002022,13
1000000US340010012002023,26
1000000US340010012002024,64
1000000US340010012002025,34
1000000US340010012002026,37
1000000US340010012002027,16
1000000US340010012002028,18
1000000US340010012002029,6
1000000US340010012002030,0
1000000US340010012002031,0
1000000US340010012002032,0
1000000US340010012002033,42
1000000US340010012002034,33
1000000US340010012002035,34
1000000US340010012002036,25
1000000US340010012002037,22
1000000US340010012002038,23
1000000US340010012002039,0
1000000US340010012002040,47
1000000US340010012002041,36
1000000US340010012002042,4
1000000US340010012002043,0
1000000US340010012002044,0
1000000US340010012002045,19
1000000US340010012003000,23
1000000US340010012003001,12
1000000US340010012003002,20
1000000US340010012003003,6
1000000US340010012003004,17
1000000US340010012003005,0
1000000US340010012003006,5
1000000US340010012003007,22
1000000US340010012003008,20
1000000US340010012003009,19
1000000US340010012003010,61
1000000US340010012003011,37
1000000US340010012003012,0
1000000US340010012003013,0
1000000US340010012003014,0
1000000US340010012003015,13
1000000US340010012003016,26
1000000US340010012003017,12
1000000US340010012003018,28
1000000US340010012003019,6
1000000US340010012003020,0
1000000US340010012003021,18
1000000US340010012003022,14
1000000US340010012003023,25
1000000US340010012003024,54
1000000US340010012003025,0
1000000US340010012003026,29
1000000US340010012003027,21
1000000US340010012003028,22
1000000US340010012003029,21
1000000US340010012003030,49
1000000US340010012003031,0
1000000US340010012003032,31
1000000US340010013001000,0
1000000US340010013001001,0
1000000US340010013001002,0
1000000US340010013001003,12
1000000US340010013001004,0
1000000US340010013001005,0
1000000US340010013001006,0
1000000US340010013001007,8
1000000US340010013001008,32
1000000US340010013001009,0
1000000US340010013001010,0
1000000US340010013001011,28
1000000US340010013001012,7
1000000US340010013001013,31
1000000US340010013001014,30
1000000US340010013001015,37
1000000US340010013001016,23
1000000US340010013001017,27
1000000US340010013001018,26
1000000US340010013001019,28
1000000US340010013001020,20
1000000US340010013001021,16
1000000US340010013001022,39
1000000US340010013001023,20
1000000US340010013001024,21
1000000US340010013001025,28
1000000US340010013001026,16
1000000US340010013001027,13
1000000US340010013001028,0
1000000US340010013002000,0
1000000US340010013002001,0
1000000US340010013002002,0
1000000US340010013002003,0
1000000US340010013002004,0
1000000US340010013002005,0
1000000US340010013002006,0
1000000US340010013002007,0
1000000US340010013002008,0
1000000US340010013002009,0
1000000US340010013002010,0
1000000US340010013002011,0
1000000US340010013002012,0
1000000US340010013002013,0
1000000US340010013002014,0
1000000US340010013002015,0
1000000US340010013002016,0
1000000US340010013002017,0
1000000US340010013002018,0
1000000US340010013002019,0
1000000US340010013002020,0
1000000US340010013002021,0
1000000US340010013002022,0
1000000US340010013002023,0
1000000US340010013002024,0
1000000US340010013002025,0
1000000US340010013002026,0
