Geography, !!Total:
1000000US080010080006010,32
1000000US080010080006011,53
1000000US080010080006012,67
1000000US080010080006013,14
1000000US080010080006014,38
1000000US080010080006015,57
1000000US080010080006016,27
1000000US080010080006017,66
1000000US080010081001000,0
1000000US080010081001001,177
1000000US080010081001002,0
1000000US080010081001003,0
1000000US080010081001004,0
1000000US080010081001005,455
1000000US080010081001006,193
1000000US080010081001007,47
1000000US080010081001008,10
1000000US080010081001009,0
1000000US080010081001010,0
1000000US080010081001011,0
1000000US080010081001012,0
1000000US080010081001013,4
1000000US080010081001014,149
1000000US080010081001015,0
1000000US080010081001016,0
1000000US080010081001017,0
1000000US080010081001018,0
1000000US080010081001019,0
1000000US080010081001020,0
1000000US080010081001021,127
1000000US080010081001022,0
1000000US080010081001023,60
1000000US080010081001024,0
1000000US080010081001025,0
1000000US080010081001026,0
1000000US080010081001027,2
1000000US080010081001028,0
1000000US080010081001029,0
1000000US080010081001030,0
1000000US080010081001031,0
1000000US080010081001032,0
1000000US080010081001033,0
1000000US080010081001034,0
1000000US080010081001035,9
1000000US080010081001036,35
1000000US080010081001037,5
1000000US080010081001038,0
1000000US080010081001039,7
1000000US080010081001040,0
1000000US080010081001041,0
1000000US080010081001042,0
1000000US080010081001043,0
1000000US080010081001044,0
1000000US080010081001045,0
1000000US080010081001046,0
1000000US080010081001047,0
1000000US080010081001048,0
1000000US080010081001049,0
1000000US080010081001050,0
1000000US080010081001051,0
1000000US080010082001000,76
1000000US080010082001001,0
1000000US080010082001002,0
1000000US080010082001003,23
1000000US080010082001004,85
1000000US080010082001005,50
1000000US080010082001006,113
1000000US080010082001007,70
1000000US080010082001008,43
1000000US080010082001009,77
1000000US080010082001010,71
1000000US080010082001011,48
1000000US080010082001012,0
1000000US080010082001013,79
1000000US080010082001014,74
1000000US080010082001015,59
1000000US080010082001016,18
1000000US080010082001017,0
1000000US080010082001018,232
1000000US080010082001019,27
1000000US080010082001020,51
1000000US080010082001021,172
1000000US080010082001022,38
1000000US080010082001023,55
1000000US080010082001024,0
1000000US080010082001025,0
1000000US080010082001026,143
1000000US080010082002000,53
1000000US080010082002001,64
1000000US080010082002002,73
1000000US080010082002003,80
1000000US080010082002004,81
1000000US080010082002005,77
1000000US080010082002006,91
1000000US080010082002007,153
1000000US080010082002008,105
1000000US080010082002009,86
1000000US080010082002010,150
1000000US080010082002011,79
1000000US080010082002012,32
1000000US080010082002013,63
1000000US080010082002014,65
1000000US080010082002015,77
1000000US080010082002016,97
1000000US080010082002017,93
1000000US080010082002018,0
1000000US080010082002019,0
1000000US080010082002020,25
1000000US080010082002021,45
1000000US080010082002022,69
1000000US080010082002023,62
1000000US080010082002024,63
1000000US080010082002025,63
1000000US080010082002026,0
1000000US080010082002027,0
1000000US080010082003000,0
1000000US080010082003001,0
