Geography, !!Total:
1000000US560019628001005,19
1000000US560019628001006,0
1000000US560019628001007,0
1000000US560019628001008,1
1000000US560019628001009,0
1000000US560019628001010,7
1000000US560019628001011,8
1000000US560019628001012,9
1000000US560019628001013,3
1000000US560019628001014,7
1000000US560019628001015,128
1000000US560019628001016,0
1000000US560019628001017,21
1000000US560019628001018,0
1000000US560019628001019,182
1000000US560019628001020,18
1000000US560019628001021,35
1000000US560019628001022,0
1000000US560019628001023,0
1000000US560019628001024,0
1000000US560019628001025,20
1000000US560019628001026,19
1000000US560019628001027,11
1000000US560019628001028,12
1000000US560019628001029,3
1000000US560019628001030,7
1000000US560019628001031,7
1000000US560019628001032,0
1000000US560019628001033,0
1000000US560019628001034,1
1000000US560019628001035,13
1000000US560019628001036,23
1000000US560019628001037,18
1000000US560019628001038,20
1000000US560019628001039,38
1000000US560019628001040,36
1000000US560019628001041,25
1000000US560019628001042,20
1000000US560019628001043,33
1000000US560019628001044,12
1000000US560019628001045,5
1000000US560019628001046,25
1000000US560019628001047,24
1000000US560019628001048,18
1000000US560019628001049,39
1000000US560019628001050,17
1000000US560019628001051,29
1000000US560019628001052,6
1000000US560019628001053,24
1000000US560019628001054,8
1000000US560019628001055,6
1000000US560019628001056,99
1000000US560019628001057,1
1000000US560019628001058,0
1000000US560019628001059,0
1000000US560019628002000,2
1000000US560019628002001,1
1000000US560019628002002,16
1000000US560019628002003,5
1000000US560019628002004,11
1000000US560019628002005,13
1000000US560019628002006,5
1000000US560019628002007,22
1000000US560019628002008,44
1000000US560019628002009,0
1000000US560019628002010,19
1000000US560019628002011,31
1000000US560019628002012,188
1000000US560019628002013,74
1000000US560019628002014,39
1000000US560019628002015,106
1000000US560019628002016,28
1000000US560019628002017,81
1000000US560019628002018,20
1000000US560019628002019,171
1000000US560019628002020,0
1000000US560019628003000,33
1000000US560019628003001,47
1000000US560019628003002,41
1000000US560019628003003,20
1000000US560019628003004,52
1000000US560019628003005,43
1000000US560019628003006,9
1000000US560019628003007,20
1000000US560019628003008,13
1000000US560019628003009,21
1000000US560019628003010,18
1000000US560019628003011,16
1000000US560019628003012,8
1000000US560019628003013,18
1000000US560019628003014,14
1000000US560019628003015,21
1000000US560019628003016,25
1000000US560019628003017,0
1000000US560019628003018,6
1000000US560019628003019,8
1000000US560019628003020,41
1000000US560019628003021,17
1000000US560019628003022,14
1000000US560019628003023,8
1000000US560019629001000,0
1000000US560019629001001,0
1000000US560019629001002,0
1000000US560019629001003,0
1000000US560019629001004,0
1000000US560019629001005,0
1000000US560019629001006,5
1000000US560019629001007,0
1000000US560019629001008,0
1000000US560019629001009,29
1000000US560019629001010,47
1000000US560019629001011,25
1000000US560019629001012,0
1000000US560019629001013,22
1000000US560019629001014,0
1000000US560019629001015,0
1000000US560019629001016,0
1000000US560019629001017,7
1000000US560019629001018,0
1000000US560019629001019,0
1000000US560019629001020,0
1000000US560019629001021,0
1000000US560019629001022,440
1000000US560019629001023,0
1000000US560019629001024,0
1000000US560019629001025,0
1000000US560019629001026,5
1000000US560019629001027,91
1000000US560019629001028,37
1000000US560019629001029,0
1000000US560019629001030,0
1000000US560019629001031,0
1000000US560019629001032,14
1000000US560019629001033,5
1000000US560019629001034,0
1000000US560019629001035,0
1000000US560019629001036,0
1000000US560019629001037,21
1000000US560019629001038,0
1000000US560019629001039,0
1000000US560019629001040,0
1000000US560019629001041,0
1000000US560019629002000,0
1000000US560019629002001,25
1000000US560019629002002,19
1000000US560019629002003,6
1000000US560019629002004,15
1000000US560019629002005,0
1000000US560019629002006,0
1000000US560019629002007,27
1000000US560019629002008,17
1000000US560019629002009,7
1000000US560019629002010,6
1000000US560019629002011,4
1000000US560019629002012,12
1000000US560019629002013,12
1000000US560019629002014,3
1000000US560019629002015,21
1000000US560019629002016,6
1000000US560019629002017,14
1000000US560019629002018,5
1000000US560019629002019,6
1000000US560019629002020,14
1000000US560019629002021,0
1000000US560019629002022,0
1000000US560019629002023,21
1000000US560019629002024,21
1000000US560019629002025,7
1000000US560019629002026,26
