Geography,Total
1000000US380019656001266,2
1000000US380019656001267,3
1000000US380019656001268,4
1000000US380019656001269,1
1000000US380019656001270,0
1000000US380019656001271,12
1000000US380019656001272,7
1000000US380019656001273,9
1000000US380019656001274,10
1000000US380019656001275,2
1000000US380019656001276,8
1000000US380019656001277,8
1000000US380019656001278,14
1000000US380019656001279,5
1000000US380019656001280,3
1000000US380019656001281,6
1000000US380019656001282,6
1000000US380019656001283,11
1000000US380019656001284,6
1000000US380019656001285,7
1000000US380019656001286,7
1000000US380019656001287,7
1000000US380019656001288,0
1000000US380019656001289,7
1000000US380019656001290,9
1000000US380019656001291,2
1000000US380019656001292,5
1000000US380019656001293,5
1000000US380019656001294,5
1000000US380019656001295,9
1000000US380019656001296,5
1000000US380019656001297,3
1000000US380019656001298,2
1000000US380019656001299,6
1000000US380019656001300,0
1000000US380019656001301,0
1000000US380019656001302,0
1000000US380019656001303,0
1000000US380019656001304,0
1000000US380019656001305,0
1000000US380019656001306,0
1000000US380019656001307,0
1000000US380019656001308,0
1000000US380019656001309,0
1000000US380019656001310,0
1000000US380019656001311,0
1000000US380019656001312,2
1000000US380019656001313,0
1000000US380019656001314,0
1000000US380019656001315,0
1000000US380019656001316,0
1000000US380019656001317,0
1000000US380019656001318,0
1000000US380019656001319,0
1000000US380019656001320,3
1000000US380019656001321,0
1000000US380019656001322,0
1000000US380019656001323,0
1000000US380019656001324,0
1000000US380019656001325,0
1000000US380019656001326,7
1000000US380019656001327,4
1000000US380019656001328,1
1000000US380019656001329,2
1000000US380019656001330,0
1000000US380019656001331,0
1000000US380019656001332,1
1000000US380019656001333,0
1000000US380019656001334,0
1000000US380019656001335,0
1000000US380019656001336,0
1000000US380019656001337,0
1000000US380019656001338,0
1000000US380019656001339,0
1000000US380019656001340,0
1000000US380019656001341,0
1000000US380019656002000,0
1000000US380019656002001,0
1000000US380019656002002,0
1000000US380019656002003,0
1000000US380019656002004,0
1000000US380019656002005,0
1000000US380019656002006,0
1000000US380019656002007,0
1000000US380019656002008,0
1000000US380019656002009,0
1000000US380019656002010,0
1000000US380019656002011,0
1000000US380019656002012,0
1000000US380019656002013,0
1000000US380019656002014,0
1000000US380019656002015,0
1000000US380019656002016,0
1000000US380019656002017,4
1000000US380019656002018,0
1000000US380019656002019,2
1000000US380019656002020,0
1000000US380019656002021,0
1000000US380019656002022,0
1000000US380019656002023,0
1000000US380019656002024,2
1000000US380019656002025,0
1000000US380019656002026,0
1000000US380019656002027,0
1000000US380019656002028,0
1000000US380019656002029,0
1000000US380019656002030,0
1000000US380019656002031,0
1000000US380019656002032,0
1000000US380019656002033,0
1000000US380019656002034,0
1000000US380019656002035,0
1000000US380019656002036,0
1000000US380019656002037,0
1000000US380019656002038,0
1000000US380019656002039,0
1000000US380019656002040,0
1000000US380019656002041,0
1000000US380019656002042,0
1000000US380019656002043,2
1000000US380019656002044,0
1000000US380019656002045,0
1000000US380019656002046,2
1000000US380019656002047,0
1000000US380019656002048,3
1000000US380019656002049,0
1000000US380019656002050,0
1000000US380019656002051,0
1000000US380019656002052,0
1000000US380019656002053,0
1000000US380019656002054,4
1000000US380019656002055,0
1000000US380019656002056,0
1000000US380019656002057,0
1000000US380019656002058,0
1000000US380019656002059,0
1000000US380019656002060,0
1000000US380019656002061,0
1000000US380019656002062,0
1000000US380019656002063,2
1000000US380019656002064,0
1000000US380019656002065,0
