Geography, !!Total:
1000000US500019602001052,0
1000000US500019602001053,11
1000000US500019602001054,0
1000000US500019602001055,0
1000000US500019602001056,18
1000000US500019602001057,29
1000000US500019602001058,20
1000000US500019602001059,30
1000000US500019602001060,0
1000000US500019602001061,9
1000000US500019602001062,0
1000000US500019602001063,9
1000000US500019602001064,30
1000000US500019602001065,0
1000000US500019602001066,0
1000000US500019602001067,8
1000000US500019602001068,37
1000000US500019602001069,32
1000000US500019602001070,32
1000000US500019602001071,0
1000000US500019602001072,4
1000000US500019602001073,10
1000000US500019602001074,0
1000000US500019602001075,0
1000000US500019602001076,5
1000000US500019602001077,1
1000000US500019602001078,0
1000000US500019602001079,0
1000000US500019602001080,4
1000000US500019602001081,0
1000000US500019602001082,7
1000000US500019602001083,0
1000000US500019602002000,6
1000000US500019602002001,32
1000000US500019602002002,3
1000000US500019602002003,16
1000000US500019602002004,1
1000000US500019602002005,59
1000000US500019602002006,0
1000000US500019602002007,0
1000000US500019602002008,10
1000000US500019602002009,0
1000000US500019602002010,0
1000000US500019602002011,27
1000000US500019602002012,2
1000000US500019602002013,52
1000000US500019602002014,8
1000000US500019602002015,0
1000000US500019602002016,10
1000000US500019602002017,10
1000000US500019602002018,31
1000000US500019602002019,0
1000000US500019602002020,0
1000000US500019602002021,0
1000000US500019602002022,12
1000000US500019602002023,61
1000000US500019602002024,0
1000000US500019602002025,34
1000000US500019602002026,27
1000000US500019602002027,0
1000000US500019602002028,0
1000000US500019602002029,0
1000000US500019602002030,6
1000000US500019602002031,97
1000000US500019602002032,65
1000000US500019602002033,30
1000000US500019602002034,23
1000000US500019602002035,16
1000000US500019602002036,0
1000000US500019602002037,2
1000000US500019602002038,0
1000000US500019602002039,6
1000000US500019602002040,15
1000000US500019602002041,1
1000000US500019602002042,2
1000000US500019602002043,19
1000000US500019602002044,4
1000000US500019602002045,0
1000000US500019602002046,10
1000000US500019602002047,11
1000000US500019602002048,0
1000000US500019602002049,20
1000000US500019602002050,67
1000000US500019602002051,22
1000000US500019602002052,10
1000000US500019602002053,7
1000000US500019602002054,30
1000000US500019602002055,0
1000000US500019602002056,12
1000000US500019602002057,18
1000000US500019602002058,0
1000000US500019602002059,17
1000000US500019602002060,0
1000000US500019602002061,25
1000000US500019602002062,0
1000000US500019602002063,0
1000000US500019602002064,3
1000000US500019602002065,0
1000000US500019602002066,0
1000000US500019602002067,15
1000000US500019602002068,0
1000000US500019602002069,0
1000000US500019602002070,3
1000000US500019602002071,0
1000000US500019602002072,5
1000000US500019602002073,5
1000000US500019602002074,0
1000000US500019602002075,0
1000000US500019602002076,19
1000000US500019602002077,19
1000000US500019602002078,0
1000000US500019602002079,0
1000000US500019602002080,35
1000000US500019602002081,22
1000000US500019602002082,0
1000000US500019602002083,24
1000000US500019602002084,24
1000000US500019602002085,14
1000000US500019603001000,24
1000000US500019603001001,20
1000000US500019603001002,0
1000000US500019603001003,24
1000000US500019603001004,32
1000000US500019603001005,0
1000000US500019603001006,93
1000000US500019603001007,44
1000000US500019603001008,74
1000000US500019603001009,17
1000000US500019603001010,15
1000000US500019603001011,132
1000000US500019603001012,13
1000000US500019603001013,10
1000000US500019603001014,31
1000000US500019603001015,0
1000000US500019603002000,14
1000000US500019603002001,0
1000000US500019603002002,0
1000000US500019603002003,63
1000000US500019603002004,40
1000000US500019603002005,3
1000000US500019603002006,11
1000000US500019603002007,179
1000000US500019603002008,40
1000000US500019603002009,26
1000000US500019603002010,57
1000000US500019603002011,34
1000000US500019603002012,121
1000000US500019603002013,191
1000000US500019603002014,13
1000000US500019603002015,19
1000000US500019603002016,42
1000000US500019603002017,24
1000000US500019603002018,40
1000000US500019603002019,43
1000000US500019603002020,38
1000000US500019603002021,26
1000000US500019603002022,7
1000000US500019603002023,12
1000000US500019603002024,28
1000000US500019603002025,70
1000000US500019603002026,27
1000000US500019603002027,0
1000000US500019603002028,149
1000000US500019603002029,30
1000000US500019603002030,68
1000000US500019603002031,60
1000000US500019603002032,54
1000000US500019603002033,14
1000000US500019604001000,2
1000000US500019604001001,4
1000000US500019604001002,0
1000000US500019604001003,12
1000000US500019604001004,5
1000000US500019604001005,9
1000000US500019604001006,8
1000000US500019604001007,0
1000000US500019604001008,28
1000000US500019604001009,0
1000000US500019604001010,9
1000000US500019604001011,0
1000000US500019604001012,15
1000000US500019604001013,40
1000000US500019604001014,0
1000000US500019604001015,6
1000000US500019604001016,6
1000000US500019604001017,0
1000000US500019604001018,14
1000000US500019604001019,0
1000000US500019604001020,0
1000000US500019604001021,8
1000000US500019604001022,6
1000000US500019604001023,14
1000000US500019604001024,0
1000000US500019604001025,0
1000000US500019604001026,13
1000000US500019604001027,10
1000000US500019604001028,0
1000000US500019604001029,12
1000000US500019604001030,19
1000000US500019604001031,0
1000000US500019604001032,35
1000000US500019604001033,8
1000000US500019604001034,12
1000000US500019604001035,13
1000000US500019604001036,15
1000000US500019604001037,49
1000000US500019604001038,42
1000000US500019604001039,0
1000000US500019604001040,2
1000000US500019604001041,13
1000000US500019604001042,0
1000000US500019604001043,0
1000000US500019604001044,10
1000000US500019604001045,11
1000000US500019604001046,0
1000000US500019604001047,5
1000000US500019604001048,4
1000000US500019604001049,0
1000000US500019604001050,1
1000000US500019604001051,7
1000000US500019604001052,28
1000000US500019604001053,17
1000000US500019604001054,156
1000000US500019604001055,17
1000000US500019604001056,62
1000000US500019604001057,5
1000000US500019604001058,66
1000000US500019604001059,5
1000000US500019604001060,0
1000000US500019604001061,17
1000000US500019604001062,0
1000000US500019604001063,6
1000000US500019604001064,0
1000000US500019604001065,3
1000000US500019604001066,0
1000000US500019604001067,0
1000000US500019604001068,0
1000000US500019604001069,8
1000000US500019604001070,15
1000000US500019604001071,50
1000000US500019604001072,7
1000000US500019604001073,0
1000000US500019604001074,71
1000000US500019604001075,13
1000000US500019604001076,0
1000000US500019604001077,9
1000000US500019604001078,30
1000000US500019604001079,44
1000000US500019604001080,6
1000000US500019604001081,0
1000000US500019604001082,0
1000000US500019604001083,12
1000000US500019604001084,22
1000000US500019604001085,7
1000000US500019604001086,0
1000000US500019604001087,0
1000000US500019604001088,1
1000000US500019604001089,21
1000000US500019604001090,9
1000000US500019604001091,4
1000000US500019604001092,0
1000000US500019604001093,41
1000000US500019604001094,0
1000000US500019604001095,8
1000000US500019604001096,0
1000000US500019604001097,0
1000000US500019604001098,9
1000000US500019604001099,30
1000000US500019604001100,1
1000000US500019604001101,6
1000000US500019604001102,17
1000000US500019604001103,0
1000000US500019604001104,2
1000000US500019604001105,0
1000000US500019604001106,0
1000000US500019604001107,5
1000000US500019604001108,0
1000000US500019604001109,0
1000000US500019604001110,9
1000000US500019604001111,0
1000000US500019604001112,4
1000000US500019604001113,5
1000000US500019604001114,0
1000000US500019604001115,8
1000000US500019604001116,12
1000000US500019604001117,0
1000000US500019604001118,28
1000000US500019604001119,1
1000000US500019604001120,15
1000000US500019604001121,0
1000000US500019604001122,1
1000000US500019604001123,37
1000000US500019604001124,0
1000000US500019604001125,0
1000000US500019604001126,2
1000000US500019604001127,2
1000000US500019604001128,2
1000000US500019604001129,0
1000000US500019604001130,13
1000000US500019604001131,0
1000000US500019604002000,0
1000000US500019604002001,21
1000000US500019604002002,70
1000000US500019604002003,34
1000000US500019604002004,0
1000000US500019604002005,0
1000000US500019604002006,121
1000000US500019604002007,38
1000000US500019604002008,12
